id,prediction,hr_value,step_value,timestamp
3945,0,67.0,0.0,1553717962.0
3946,0,67.0,0.0,1553717972.0
3947,0,67.0,0.0,1553717982.0
3948,0,67.0,0.0,1553717992.0
3949,0,67.0,0.0,1553718002.0
3950,0,67.0,0.0,1553718012.0
3951,0,67.0,0.0,1553718022.0
3952,0,67.0,0.0,1553718032.0
3953,0,67.0,0.0,1553718042.0
3954,0,67.0,0.0,1553718053.0
3955,0,67.0,0.0,1553718063.0
3956,0,67.0,0.0,1553718073.0
3957,0,67.0,0.0,1553718083.0
3958,0,67.0,0.0,1553718093.0
3959,0,67.0,0.0,1553718103.0
3960,0,67.0,0.0,1553718113.0
3961,0,67.0,0.0,1553718123.0
3962,0,67.0,0.0,1553718133.0
3963,0,67.0,0.0,1553718143.0
3964,0,67.0,0.0,1553718153.0
3965,0,67.0,0.0,1553718163.0
3966,0,67.0,0.0,1553718173.0
3967,0,67.0,0.0,1553718183.0
3968,0,67.0,0.0,1553718193.0
3969,0,67.0,0.0,1553718203.0
3970,0,67.0,0.0,1553718213.0
3971,0,67.0,0.0,1553718223.0
3972,0,67.0,0.0,1553718233.0
3973,0,67.0,0.0,1553718243.0
3974,0,67.0,0.0,1553718253.0
3975,0,67.0,0.0,1553718263.0
3976,0,67.0,0.0,1553718273.0
3977,0,67.0,0.0,1553718283.0
3978,0,67.0,0.0,1553718293.0
3979,0,67.0,0.0,1553718303.0
3980,0,67.0,0.0,1553718313.0
3981,0,67.0,0.0,1553718323.0
3982,0,67.0,0.0,1553718333.0
3983,0,67.0,0.0,1553718343.0
3984,0,67.0,0.0,1553718353.0
3985,0,67.0,0.0,1553718363.0
3986,0,67.0,0.0,1553718373.0
3987,0,67.0,0.0,1553718383.0
3988,0,67.0,0.0,1553718393.0
3989,0,67.0,0.0,1553718403.0
3990,0,67.0,0.0,1553718413.0
3991,0,67.0,0.0,1553718423.0
3992,0,67.0,0.0,1553718433.0
3993,0,67.0,0.0,1553718443.0
3994,0,67.0,0.0,1553718453.0
3995,0,67.0,0.0,1553718463.0
3996,0,67.0,0.0,1553718473.0
3997,0,67.0,0.0,1553718483.0
3998,0,67.0,0.0,1553718493.0
3999,0,67.0,0.0,1553718503.0
4000,0,67.0,0.0,1553718513.0
4001,0,67.0,0.0,1553718524.0
4002,0,67.0,0.0,1553718534.0
4003,0,67.0,0.0,1553718544.0
4004,0,67.0,0.0,1553718554.0
4005,0,67.0,0.0,1553718564.0
4006,0,67.0,0.0,1553718574.0
4007,0,67.0,0.0,1553718584.0
4008,0,67.0,0.0,1553718594.0
4009,0,67.0,0.0,1553718604.0
4010,0,67.0,0.0,1553718614.0
4011,0,67.0,0.0,1553718624.0
4012,0,67.0,0.0,1553718634.0
4013,0,67.0,0.0,1553718644.0
4014,0,67.0,0.0,1553718654.0
4015,0,67.0,0.0,1553718664.0
4016,0,67.0,0.0,1553718674.0
4017,0,67.0,0.0,1553718684.0
4018,0,67.0,0.0,1553718694.0
4019,0,67.0,0.0,1553718704.0
4020,0,67.0,0.0,1553718714.0
4021,0,67.0,0.0,1553718724.0
4022,0,67.0,0.0,1553718734.0
4023,0,67.0,0.0,1553718744.0
4024,0,67.0,0.0,1553718754.0
4025,0,67.0,0.0,1553718764.0
4026,0,67.0,0.0,1553718774.0
4027,0,67.0,0.0,1553718784.0
4028,0,67.0,0.0,1553718794.0
4029,0,67.0,0.0,1553718804.0
4030,0,67.0,0.0,1553718814.0
4031,0,67.0,0.0,1553718824.0
4032,0,67.0,0.0,1553718834.0
4033,0,67.0,0.0,1553718844.0
4034,0,67.0,0.0,1553718854.0
4035,0,67.0,0.0,1553718864.0
4036,0,67.0,0.0,1553718874.0
4037,0,67.0,0.0,1553718884.0
4038,0,67.0,0.0,1553718894.0
4039,0,67.0,0.0,1553718904.0
4040,0,67.0,0.0,1553718914.0
4041,0,67.0,0.0,1553718924.0
4042,0,67.0,0.0,1553718934.0
4043,0,67.0,0.0,1553718944.0
4044,0,67.0,0.0,1553718954.0
4045,0,67.0,0.0,1553718964.0
4046,0,67.0,0.0,1553718974.0
4047,0,67.0,0.0,1553718985.0
4048,0,67.0,0.0,1553718995.0
4049,0,67.0,0.0,1553719005.0
4050,0,67.0,0.0,1553719015.0
4051,0,67.0,0.0,1553719025.0
4052,0,67.0,0.0,1553719035.0
4053,0,67.0,0.0,1553719045.0
4054,0,67.0,0.0,1553719055.0
4055,0,67.0,0.0,1553719065.0
4056,0,67.0,0.0,1553719075.0
4057,0,67.0,0.0,1553719085.0
4058,0,67.0,0.0,1553719095.0
4059,0,67.0,0.0,1553719105.0
4060,0,67.0,0.0,1553719115.0
4061,0,67.0,0.0,1553719125.0
4062,0,67.0,0.0,1553719135.0
4063,0,67.0,0.0,1553719145.0
4064,0,67.0,0.0,1553719155.0
4065,0,67.0,0.0,1553719165.0
4066,0,67.0,0.0,1553719175.0
4067,0,67.0,0.0,1553719185.0
4068,0,67.0,0.0,1553719195.0
4069,0,67.0,0.0,1553719205.0
4070,0,67.0,0.0,1553719215.0
4071,0,67.0,0.0,1553719225.0
4072,0,67.0,0.0,1553719235.0
4073,0,67.0,0.0,1553719245.0
4074,0,67.0,0.0,1553719255.0
4075,0,67.0,0.0,1553719265.0
4076,0,67.0,0.0,1553719275.0
4077,0,67.0,0.0,1553719285.0
4078,0,67.0,0.0,1553719295.0
4079,0,67.0,0.0,1553719305.0
4080,0,67.0,0.0,1553719315.0
4081,0,67.0,0.0,1553719325.0
4082,0,67.0,0.0,1553719335.0
4083,0,67.0,0.0,1553719345.0
4084,0,67.0,0.0,1553719355.0
4085,0,67.0,0.0,1553719365.0
4086,0,67.0,0.0,1553719375.0
4087,0,67.0,0.0,1553719385.0
4088,0,67.0,0.0,1553719395.0
4089,0,67.0,0.0,1553719405.0
4090,0,67.0,0.0,1553719415.0
4091,0,67.0,0.0,1553719426.0
4092,0,67.0,0.0,1553719436.0
4093,0,67.0,0.0,1553719446.0
4094,0,67.0,0.0,1553719456.0
4095,0,67.0,0.0,1553719466.0
4096,0,67.0,0.0,1553719476.0
4097,0,67.0,0.0,1553719486.0
4098,0,67.0,0.0,1553719496.0
4099,0,67.0,0.0,1553719506.0
4100,0,67.0,0.0,1553719516.0
4101,0,67.0,0.0,1553719526.0
4102,0,67.0,0.0,1553719536.0
4103,0,67.0,0.0,1553719546.0
4104,0,67.0,0.0,1553719556.0
4105,0,67.0,0.0,1553719566.0
4106,0,67.0,0.0,1553719576.0
4107,0,67.0,0.0,1553719586.0
4108,0,67.0,0.0,1553719596.0
4109,0,67.0,0.0,1553719606.0
4110,0,67.0,0.0,1553719616.0
4111,0,67.0,0.0,1553719626.0
4112,0,67.0,0.0,1553719636.0
4113,0,67.0,0.0,1553719646.0
4114,0,67.0,0.0,1553719656.0
4115,0,67.0,0.0,1553719666.0
4116,0,67.0,0.0,1553719676.0
4117,0,67.0,0.0,1553719686.0
4118,0,67.0,0.0,1553719696.0
4119,0,67.0,0.0,1553719706.0
4120,0,67.0,0.0,1553719716.0
4121,0,67.0,0.0,1553719726.0
4122,0,67.0,0.0,1553719736.0
4123,0,67.0,0.0,1553719746.0
4124,0,67.0,0.0,1553719756.0
4125,0,67.0,0.0,1553719766.0
4126,0,67.0,0.0,1553719776.0
4127,0,67.0,0.0,1553719786.0
4128,0,67.0,0.0,1553719796.0
4129,0,67.0,0.0,1553719806.0
4130,0,67.0,0.0,1553719816.0
4131,0,67.0,0.0,1553719826.0
4132,0,67.0,0.0,1553719836.0
4133,0,67.0,0.0,1553719846.0
4134,0,67.0,0.0,1553719856.0
4135,0,67.0,0.0,1553719866.0
4136,0,67.0,0.0,1553719876.0
4137,0,67.0,0.0,1553719886.0
4138,0,67.0,0.0,1553719896.0
4139,0,67.0,0.0,1553719907.0
4140,0,67.0,0.0,1553719917.0
4141,0,67.0,0.0,1553719927.0
4142,0,67.0,0.0,1553719937.0
4143,0,67.0,0.0,1553719947.0
4144,0,67.0,0.0,1553719957.0
4145,0,67.0,0.0,1553719967.0
4146,0,67.0,0.0,1553719977.0
4147,0,67.0,0.0,1553719987.0
4148,0,67.0,0.0,1553719997.0
4149,0,67.0,0.0,1553720007.0
4150,0,67.0,0.0,1553720017.0
4151,0,67.0,0.0,1553720027.0
4152,0,67.0,0.0,1553720037.0
4153,0,67.0,0.0,1553720047.0
4154,0,67.0,0.0,1553720057.0
4155,0,67.0,0.0,1553720067.0
4156,0,67.0,0.0,1553720077.0
4157,0,67.0,0.0,1553720087.0
4158,0,67.0,0.0,1553720097.0
4159,0,67.0,0.0,1553720107.0
4160,0,67.0,0.0,1553720117.0
4161,0,67.0,0.0,1553720127.0
4162,0,67.0,0.0,1553720137.0
4163,0,67.0,0.0,1553720147.0
4164,0,67.0,0.0,1553720157.0
4165,0,67.0,0.0,1553720167.0
4166,0,67.0,0.0,1553720177.0
4167,0,67.0,0.0,1553720187.0
4168,0,67.0,0.0,1553720197.0
4169,0,67.0,0.0,1553720207.0
4170,0,67.0,0.0,1553720217.0
4171,0,67.0,0.0,1553720227.0
4172,0,67.0,0.0,1553720237.0
4173,0,67.0,0.0,1553720247.0
4174,0,67.0,0.0,1553720257.0
4175,0,67.0,0.0,1553720267.0
4176,0,67.0,0.0,1553720277.0
4177,0,67.0,0.0,1553720287.0
4178,0,67.0,0.0,1553720297.0
4179,0,67.0,0.0,1553720307.0
4180,0,67.0,0.0,1553720317.0
4181,0,67.0,0.0,1553720327.0
4182,0,67.0,0.0,1553720337.0
4183,0,67.0,0.0,1553720347.0
4184,0,67.0,0.0,1553720357.0
4185,0,67.0,0.0,1553720367.0
4186,0,67.0,0.0,1553720377.0
4187,0,67.0,0.0,1553720388.0
4188,0,67.0,0.0,1553720398.0
4189,0,67.0,0.0,1553720408.0
4190,0,67.0,0.0,1553720418.0
4191,0,67.0,0.0,1553720428.0
4192,0,67.0,0.0,1553720438.0
4193,0,67.0,0.0,1553720448.0
4194,0,67.0,0.0,1553720458.0
4195,0,67.0,0.0,1553720468.0
4196,0,67.0,0.0,1553720478.0
4197,0,67.0,0.0,1553720488.0
4198,0,67.0,0.0,1553720498.0
4199,0,67.0,0.0,1553720508.0
4200,0,67.0,0.0,1553720518.0
4201,0,67.0,0.0,1553720528.0
4202,0,67.0,0.0,1553720538.0
4203,0,67.0,0.0,1553720548.0
4204,0,67.0,0.0,1553720558.0
4205,0,67.0,0.0,1553720568.0
4206,0,67.0,0.0,1553720578.0
4207,0,67.0,0.0,1553720588.0
4208,0,67.0,0.0,1553720598.0
4209,0,67.0,0.0,1553720608.0
4210,0,67.0,0.0,1553720618.0
4211,0,67.0,0.0,1553720628.0
4212,0,67.0,0.0,1553720638.0
4213,0,67.0,0.0,1553720648.0
4214,0,67.0,0.0,1553720658.0
4215,0,67.0,0.0,1553720668.0
4216,0,67.0,0.0,1553720678.0
4217,0,67.0,0.0,1553720688.0
4218,0,67.0,0.0,1553720698.0
4219,0,67.0,0.0,1553720708.0
4220,0,67.0,0.0,1553720718.0
4221,0,67.0,0.0,1553720728.0
4222,0,67.0,0.0,1553720738.0
4223,0,67.0,0.0,1553720748.0
4224,0,67.0,0.0,1553720758.0
4225,0,67.0,0.0,1553720768.0
4226,0,67.0,0.0,1553720778.0
4227,0,67.0,0.0,1553720788.0
4228,0,67.0,0.0,1553720798.0
4229,0,67.0,0.0,1553720808.0
4230,0,67.0,0.0,1553720818.0
4231,0,67.0,0.0,1553720828.0
4232,0,67.0,0.0,1553720838.0
4233,0,67.0,0.0,1553720849.0
4234,0,67.0,0.0,1553720859.0
4235,0,67.0,0.0,1553720869.0
4236,0,67.0,0.0,1553720879.0
4237,0,67.0,0.0,1553720889.0
4238,0,67.0,0.0,1553720899.0
4239,0,67.0,0.0,1553720909.0
4240,0,67.0,0.0,1553720919.0
4241,0,67.0,0.0,1553720929.0
4242,0,67.0,0.0,1553720939.0
4243,0,67.0,0.0,1553720949.0
4244,0,67.0,0.0,1553720959.0
4245,0,67.0,0.0,1553720969.0
4246,0,67.0,0.0,1553720979.0
4247,0,67.0,0.0,1553720989.0
4248,0,67.0,0.0,1553720999.0
4249,0,67.0,0.0,1553721009.0
4250,0,67.0,0.0,1553721019.0
4251,0,67.0,0.0,1553721029.0
4252,0,67.0,0.0,1553721039.0
4253,0,67.0,0.0,1553721049.0
4254,0,67.0,0.0,1553721059.0
4255,0,67.0,0.0,1553721069.0
4256,0,67.0,0.0,1553721079.0
4257,0,67.0,0.0,1553721089.0
4258,0,67.0,0.0,1553721099.0
4259,0,67.0,0.0,1553721109.0
4260,0,67.0,0.0,1553721119.0
4261,0,67.0,0.0,1553721129.0
4262,0,67.0,0.0,1553721139.0
4263,0,67.0,0.0,1553721149.0
4264,0,67.0,0.0,1553721159.0
4265,0,67.0,0.0,1553721169.0
4266,0,67.0,0.0,1553721179.0
4267,0,67.0,0.0,1553721189.0
4268,0,67.0,0.0,1553721199.0
4269,0,67.0,0.0,1553721209.0
4270,0,67.0,0.0,1553721219.0
4271,0,67.0,0.0,1553721229.0
4272,0,67.0,0.0,1553721239.0
4273,0,67.0,0.0,1553721249.0
4274,0,67.0,0.0,1553721259.0
4275,0,67.0,0.0,1553721269.0
4276,0,67.0,0.0,1553721279.0
4277,0,67.0,0.0,1553721289.0
4278,0,67.0,0.0,1553721299.0
4279,0,67.0,0.0,1553721310.0
4280,0,67.0,0.0,1553721320.0
4281,0,67.0,0.0,1553721330.0
4282,0,67.0,0.0,1553721340.0
4283,0,67.0,0.0,1553721350.0
4284,0,67.0,0.0,1553721360.0
4285,0,67.0,0.0,1553721370.0
4286,0,67.0,0.0,1553721380.0
4287,0,67.0,0.0,1553721390.0
4288,0,67.0,0.0,1553721400.0
4289,0,67.0,0.0,1553721410.0
4290,0,67.0,0.0,1553721420.0
4291,0,67.0,0.0,1553721430.0
4292,0,67.0,0.0,1553721440.0
4293,0,67.0,0.0,1553721450.0
4294,0,67.0,0.0,1553721460.0
4295,0,67.0,0.0,1553721470.0
4296,0,67.0,0.0,1553721480.0
4297,0,67.0,0.0,1553721490.0
4298,0,67.0,0.0,1553721500.0
4299,0,67.0,0.0,1553721510.0
4300,0,67.0,0.0,1553721520.0
4301,0,67.0,0.0,1553721530.0
4302,0,67.0,0.0,1553721540.0
4303,0,67.0,0.0,1553721550.0
4304,0,67.0,0.0,1553721560.0
4305,0,67.0,0.0,1553721570.0
4306,0,67.0,0.0,1553721580.0
4307,0,67.0,0.0,1553721590.0
4308,0,67.0,0.0,1553721600.0
4309,0,67.0,0.0,1553721610.0
4310,0,67.0,0.0,1553721620.0
4311,0,67.0,0.0,1553721630.0
4312,0,67.0,0.0,1553721640.0
4313,0,67.0,0.0,1553721650.0
4314,0,67.0,0.0,1553721660.0
4315,0,67.0,0.0,1553721670.0
4316,0,67.0,0.0,1553721680.0
4317,0,67.0,0.0,1553721690.0
4318,0,67.0,0.0,1553721700.0
4319,0,67.0,0.0,1553721710.0
4320,0,67.0,0.0,1553721720.0
4321,0,67.0,0.0,1553721730.0
4322,0,67.0,0.0,1553721740.0
4323,0,67.0,0.0,1553721750.0
4324,0,67.0,0.0,1553721760.0
4325,0,67.0,0.0,1553721771.0
4326,0,67.0,0.0,1553721781.0
4327,0,67.0,0.0,1553721791.0
4328,0,67.0,0.0,1553721801.0
4329,0,67.0,0.0,1553721811.0
4330,0,67.0,0.0,1553721821.0
4331,0,67.0,0.0,1553721831.0
4332,0,67.0,0.0,1553721841.0
4333,0,67.0,0.0,1553721851.0
4334,0,67.0,0.0,1553721861.0
4335,0,67.0,0.0,1553721871.0
4336,0,67.0,0.0,1553721881.0
4337,0,67.0,0.0,1553721891.0
4338,0,67.0,0.0,1553721901.0
4339,0,67.0,0.0,1553721911.0
4340,0,67.0,0.0,1553721921.0
4341,0,67.0,0.0,1553721931.0
4342,0,67.0,0.0,1553721941.0
4343,0,67.0,0.0,1553721951.0
4344,0,67.0,0.0,1553721961.0
4345,0,67.0,0.0,1553721971.0
4346,0,67.0,0.0,1553721981.0
4347,0,67.0,0.0,1553721991.0
4348,0,67.0,0.0,1553722001.0
4349,0,67.0,0.0,1553722011.0
4350,0,67.0,0.0,1553722021.0
4351,0,67.0,0.0,1553722031.0
4352,0,67.0,0.0,1553722041.0
4353,0,67.0,0.0,1553722051.0
4354,0,67.0,0.0,1553722061.0
4355,0,67.0,0.0,1553722071.0
4356,0,67.0,0.0,1553722081.0
4357,0,67.0,0.0,1553722091.0
4358,0,67.0,0.0,1553722101.0
4359,0,67.0,0.0,1553722111.0
4360,0,67.0,0.0,1553722121.0
4361,0,67.0,0.0,1553722131.0
4362,0,67.0,0.0,1553722141.0
4363,0,67.0,0.0,1553722151.0
4364,0,67.0,0.0,1553722161.0
4365,0,67.0,0.0,1553722171.0
4366,0,67.0,0.0,1553722181.0
4367,0,67.0,0.0,1553722191.0
4368,0,67.0,0.0,1553722201.0
4369,0,67.0,0.0,1553722211.0
4370,0,67.0,0.0,1553722221.0
4371,0,67.0,0.0,1553722231.0
4372,0,67.0,0.0,1553722241.0
4373,0,67.0,0.0,1553722251.0
4374,0,67.0,0.0,1553722261.0
4375,0,67.0,0.0,1553722272.0
4376,0,67.0,0.0,1553722282.0
4377,0,67.0,0.0,1553722292.0
4378,0,67.0,0.0,1553722302.0
4379,0,67.0,0.0,1553722312.0
4380,0,67.0,0.0,1553722322.0
4381,0,67.0,0.0,1553722332.0
4382,0,67.0,0.0,1553722342.0
4383,0,67.0,0.0,1553722352.0
4384,0,67.0,0.0,1553722362.0
4385,0,67.0,0.0,1553722372.0
4386,0,67.0,0.0,1553722382.0
4387,0,67.0,0.0,1553722392.0
4388,0,67.0,0.0,1553722402.0
4389,0,67.0,0.0,1553722412.0
4390,0,67.0,0.0,1553722422.0
4391,0,67.0,0.0,1553722432.0
4392,0,67.0,0.0,1553722442.0
4393,0,67.0,0.0,1553722452.0
4394,0,67.0,0.0,1553722462.0
4395,0,67.0,0.0,1553722472.0
4396,0,67.0,0.0,1553722482.0
4397,0,67.0,0.0,1553722492.0
4398,0,67.0,0.0,1553722502.0
4399,0,67.0,0.0,1553722512.0
4400,0,67.0,0.0,1553722522.0
4401,0,67.0,0.0,1553722532.0
4402,0,67.0,0.0,1553722542.0
4403,0,67.0,0.0,1553722552.0
4404,0,67.0,0.0,1553722562.0
4405,0,67.0,0.0,1553722572.0
4406,0,67.0,0.0,1553722582.0
4407,0,67.0,0.0,1553722592.0
4408,0,67.0,0.0,1553722602.0
4409,0,67.0,0.0,1553722612.0
4410,0,67.0,0.0,1553722622.0
4411,0,67.0,0.0,1553722632.0
4412,0,67.0,0.0,1553722642.0
4413,0,67.0,0.0,1553722652.0
4414,0,67.0,0.0,1553722662.0
4415,0,67.0,0.0,1553722672.0
4416,0,67.0,0.0,1553722682.0
4417,0,67.0,0.0,1553722692.0
4418,0,67.0,0.0,1553722702.0
4419,0,67.0,0.0,1553722712.0
4420,0,67.0,0.0,1553722722.0
4421,0,67.0,0.0,1553722732.0
4422,0,67.0,0.0,1553722742.0
4423,0,67.0,0.0,1553722752.0
4424,0,67.0,0.0,1553722762.0
4425,0,67.0,0.0,1553722773.0
4426,0,67.0,0.0,1553722783.0
4427,0,67.0,0.0,1553722793.0
4428,0,67.0,0.0,1553722803.0
4429,0,67.0,0.0,1553722813.0
4430,0,67.0,0.0,1553722823.0
4431,0,67.0,0.0,1553722833.0
4432,0,67.0,0.0,1553722843.0
4433,0,67.0,0.0,1553722853.0
4434,0,67.0,0.0,1553722863.0
4435,0,67.0,0.0,1553722873.0
4436,0,67.0,0.0,1553722883.0
4437,0,67.0,0.0,1553722893.0
4438,0,67.0,0.0,1553722903.0
4439,0,67.0,0.0,1553722913.0
4440,0,67.0,0.0,1553722923.0
4441,0,67.0,0.0,1553722933.0
4442,0,67.0,0.0,1553722943.0
4443,0,67.0,0.0,1553722953.0
4444,0,67.0,0.0,1553722963.0
4445,0,67.0,0.0,1553722973.0
4446,0,67.0,0.0,1553722983.0
4447,0,67.0,0.0,1553722993.0
4448,0,67.0,0.0,1553723003.0
4449,0,67.0,0.0,1553723013.0
4450,0,67.0,0.0,1553723023.0
4451,0,67.0,0.0,1553723033.0
4452,0,67.0,0.0,1553723043.0
4453,0,67.0,0.0,1553723053.0
4454,0,67.0,0.0,1553723063.0
4455,0,67.0,0.0,1553723073.0
4456,0,67.0,0.0,1553723083.0
4457,0,67.0,0.0,1553723093.0
4458,0,67.0,0.0,1553723103.0
4459,0,67.0,0.0,1553723113.0
4460,0,67.0,0.0,1553723123.0
4461,0,67.0,0.0,1553723133.0
4462,0,67.0,0.0,1553723143.0
4463,0,67.0,0.0,1553723153.0
4464,0,67.0,0.0,1553723163.0
4465,0,67.0,0.0,1553723173.0
4466,0,67.0,0.0,1553723183.0
4467,0,67.0,0.0,1553723193.0
4468,0,67.0,0.0,1553723203.0
4469,0,67.0,0.0,1553723213.0
4470,0,67.0,0.0,1553723223.0
4471,0,67.0,0.0,1553723233.0
4472,0,67.0,0.0,1553723243.0
4473,0,67.0,0.0,1553723254.0
4474,0,67.0,0.0,1553723264.0
4475,0,67.0,0.0,1553723274.0
4476,0,67.0,0.0,1553723284.0
4477,0,67.0,0.0,1553723294.0
4478,0,67.0,0.0,1553723304.0
4479,0,67.0,0.0,1553723314.0
4480,0,67.0,0.0,1553723324.0
4481,0,67.0,0.0,1553723334.0
4482,0,67.0,0.0,1553723344.0
4483,0,67.0,0.0,1553723354.0
4484,0,67.0,0.0,1553723364.0
4485,0,67.0,0.0,1553723374.0
4486,0,67.0,0.0,1553723384.0
4487,0,67.0,0.0,1553723394.0
4488,0,67.0,0.0,1553723404.0
4489,0,67.0,0.0,1553723414.0
4490,0,67.0,0.0,1553723424.0
4491,0,67.0,0.0,1553723434.0
4492,0,67.0,0.0,1553723444.0
4493,0,67.0,0.0,1553723454.0
4494,0,67.0,0.0,1553723464.0
4495,0,67.0,0.0,1553723474.0
4496,0,67.0,0.0,1553723484.0
4497,0,67.0,0.0,1553723494.0
4498,0,67.0,0.0,1553723504.0
4499,0,67.0,0.0,1553723514.0
4500,0,67.0,0.0,1553723524.0
4501,0,67.0,0.0,1553723534.0
4502,0,67.0,0.0,1553723544.0
4503,0,67.0,0.0,1553723554.0
4504,0,67.0,0.0,1553723564.0
4505,0,67.0,0.0,1553723574.0
4506,0,67.0,0.0,1553723584.0
4507,0,67.0,0.0,1553723594.0
4508,0,67.0,0.0,1553723604.0
4509,0,67.0,0.0,1553723614.0
4510,0,67.0,0.0,1553723624.0
4511,0,67.0,0.0,1553723634.0
4512,0,67.0,0.0,1553723644.0
4513,0,67.0,0.0,1553723654.0
4514,0,67.0,0.0,1553723664.0
4515,0,67.0,0.0,1553723674.0
4516,0,67.0,0.0,1553723684.0
4517,0,67.0,0.0,1553723694.0
4518,0,67.0,0.0,1553723704.0
4519,0,67.0,0.0,1553723714.0
4520,0,67.0,0.0,1553723724.0
4521,0,67.0,0.0,1553723735.0
4522,0,67.0,0.0,1553723745.0
4523,0,67.0,0.0,1553723755.0
4524,0,67.0,0.0,1553723765.0
4525,0,67.0,0.0,1553723775.0
4526,0,67.0,0.0,1553723785.0
4527,0,67.0,0.0,1553723795.0
4528,0,67.0,0.0,1553723805.0
4529,0,67.0,0.0,1553723815.0
4530,0,67.0,0.0,1553723825.0
4531,0,67.0,0.0,1553723835.0
4532,0,67.0,0.0,1553723845.0
4533,0,67.0,0.0,1553723855.0
4534,0,67.0,0.0,1553723865.0
4535,0,67.0,0.0,1553723875.0
4536,0,67.0,0.0,1553723885.0
4537,0,67.0,0.0,1553723895.0
4538,0,67.0,0.0,1553723905.0
4539,0,67.0,0.0,1553723915.0
4540,0,67.0,0.0,1553723925.0
4541,0,67.0,0.0,1553723935.0
4542,0,67.0,0.0,1553723945.0
4543,0,67.0,0.0,1553723955.0
4544,0,67.0,0.0,1553723965.0
4545,0,67.0,0.0,1553723975.0
4546,0,67.0,0.0,1553723985.0
4547,0,67.0,0.0,1553723995.0
4548,0,67.0,0.0,1553724005.0
4549,0,67.0,0.0,1553724015.0
4550,0,67.0,0.0,1553724025.0
4551,0,67.0,0.0,1553724035.0
4552,0,67.0,0.0,1553724045.0
4553,0,67.0,0.0,1553724055.0
4554,0,67.0,0.0,1553724065.0
4555,0,67.0,0.0,1553724075.0
4556,0,67.0,0.0,1553724085.0
4557,0,67.0,0.0,1553724095.0
4558,0,67.0,0.0,1553724105.0
4559,0,67.0,0.0,1553724115.0
4560,0,67.0,0.0,1553724125.0
4561,0,67.0,0.0,1553724135.0
4562,0,67.0,0.0,1553724145.0
4563,0,67.0,0.0,1553724155.0
4564,0,67.0,0.0,1553724165.0
4565,0,67.0,0.0,1553724175.0
4566,0,67.0,0.0,1553724186.0
4567,0,67.0,0.0,1553724196.0
4568,0,67.0,0.0,1553724206.0
4569,0,67.0,0.0,1553724216.0
4570,0,67.0,0.0,1553724226.0
4571,0,67.0,0.0,1553724236.0
4572,0,67.0,0.0,1553724246.0
4573,0,67.0,0.0,1553724256.0
4574,0,67.0,0.0,1553724266.0
4575,0,67.0,0.0,1553724276.0
4576,0,67.0,0.0,1553724286.0
4577,0,67.0,0.0,1553724296.0
4578,0,67.0,0.0,1553724306.0
4579,0,67.0,0.0,1553724316.0
4580,0,67.0,0.0,1553724326.0
4581,0,67.0,0.0,1553724336.0
4582,0,67.0,0.0,1553724346.0
4583,0,67.0,0.0,1553724356.0
4584,0,67.0,0.0,1553724366.0
4585,0,67.0,0.0,1553724376.0
4586,0,67.0,0.0,1553724386.0
4587,0,67.0,0.0,1553724396.0
4588,0,67.0,0.0,1553724406.0
4589,0,67.0,0.0,1553724416.0
4590,0,67.0,0.0,1553724426.0
4591,0,67.0,0.0,1553724436.0
4592,0,67.0,0.0,1553724446.0
4593,0,67.0,0.0,1553724456.0
4594,0,67.0,0.0,1553724466.0
4595,0,67.0,0.0,1553724476.0
4596,0,67.0,0.0,1553724486.0
4597,0,67.0,0.0,1553724496.0
4598,0,67.0,0.0,1553724506.0
4599,0,67.0,0.0,1553724516.0
4600,0,67.0,0.0,1553724526.0
4601,0,67.0,0.0,1553724536.0
4602,0,67.0,0.0,1553724546.0
4603,0,67.0,0.0,1553724556.0
4604,0,67.0,0.0,1553724566.0
4605,0,67.0,0.0,1553724576.0
4606,0,67.0,0.0,1553724586.0
4607,0,67.0,0.0,1553724596.0
4608,0,67.0,0.0,1553724606.0
4609,0,67.0,0.0,1553724616.0
4610,0,67.0,0.0,1553724626.0
4611,0,67.0,0.0,1553724636.0
4612,0,67.0,0.0,1553724646.0
4613,0,67.0,0.0,1553724656.0
4614,0,67.0,0.0,1553724667.0
4615,0,67.0,0.0,1553724677.0
4616,0,67.0,0.0,1553724687.0
4617,0,67.0,0.0,1553724697.0
4618,0,67.0,0.0,1553724707.0
4619,0,67.0,0.0,1553724717.0
4620,0,67.0,0.0,1553724727.0
4621,0,67.0,0.0,1553724737.0
4622,0,67.0,0.0,1553724747.0
4623,0,67.0,0.0,1553724757.0
4624,0,67.0,0.0,1553724767.0
4625,0,67.0,0.0,1553724777.0
4626,0,67.0,0.0,1553724787.0
4627,0,67.0,0.0,1553724797.0
4628,0,67.0,0.0,1553724807.0
4629,0,67.0,0.0,1553724817.0
4630,0,67.0,0.0,1553724827.0
4631,0,67.0,0.0,1553724837.0
4632,0,67.0,0.0,1553724847.0
4633,0,67.0,0.0,1553724857.0
4634,0,67.0,0.0,1553724867.0
4635,0,67.0,0.0,1553724877.0
4636,0,67.0,0.0,1553724887.0
4637,0,67.0,0.0,1553724897.0
4638,0,67.0,0.0,1553724907.0
4639,0,67.0,0.0,1553724917.0
4640,0,67.0,0.0,1553724927.0
4641,0,67.0,0.0,1553724937.0
4642,0,67.0,0.0,1553724947.0
4643,0,67.0,0.0,1553724957.0
