24.940806,121.361500,三峽,C0AC60,2017-10-01T00:00:00+08:00,55.0,175,1.3,27.2,0.78,1007.9,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T02:00:00+08:00,55.0,157,2.4,26.6,0.78,1007.1,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T03:00:00+08:00,55.0,170,0.7,26.2,0.79,1006.8,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T04:00:00+08:00,55.0,164,1.9,25.8,0.81,1006.7,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T05:00:00+08:00,55.0,152,1.7,26.1,0.78,1007.1,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T06:00:00+08:00,55.0,161,2.2,25.7,0.8,1007.1,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T07:00:00+08:00,55.0,158,1.2,26.3,0.78,1007.5,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T08:00:00+08:00,55.0,0,0.0,29.2,0.66,1008.0,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T09:00:00+08:00,55.0,0,0.0,30.6,0.61,1008.0,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T10:00:00+08:00,55.0,328,1.1,32.0,0.58,1007.9,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T11:00:00+08:00,55.0,234,1.3,33.8,0.52,1007.1,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T12:00:00+08:00,55.0,30,1.8,35.4,0.46,1005.9,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-10-01T13:00:00+08:00,55.0,329,1.9,34.4,0.58,1005.0,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
