24.940806,121.361500,三峽,C0AC60,2018-01-01T00:00:00+08:00,55.0,92,2.1,15.0,0.8,1016.7,-99,1.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T01:00:00+08:00,55.0,99,2.5,15.2,0.79,1016.1,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T02:00:00+08:00,55.0,93,3.0,15.3,0.79,1015.8,-99,0.0,7.7,89,2018-01-01T01:45:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T03:00:00+08:00,55.0,97,2.2,15.2,0.81,1015.6,-99,0.0,8.2,75,2018-01-01T02:07:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T04:00:00+08:00,55.0,94,3.1,15.1,0.79,1015.4,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T05:00:00+08:00,55.0,90,3.0,15.3,0.79,1015.4,-99,0.0,8.2,84,2018-01-01T04:14:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T06:00:00+08:00,55.0,93,3.1,15.3,0.81,1015.7,-99,0.0,8.2,78,2018-01-01T05:44:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T07:00:00+08:00,55.0,92,2.7,15.4,0.79,1016.2,-99,0.0,9.9,71,2018-01-01T06:07:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T08:00:00+08:00,55.0,73,4.2,16.0,0.76,1016.3,-99,0.0,11.0,60,2018-01-01T07:54:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2018-01-01T09:00:00+08:00,55.0,76,4.7,16.7,0.74,1016.4,-99,0.0,12.6,71,2018-01-01T08:51:00+08:00,新北市,06,三峽區,057
