24.940806,121.361500,三峽,C0AC60,2017-09-01T00:00:00+08:00,55.0,77,2.2,27.5,0.85,1000.3,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T01:00:00+08:00,55.0,84,1.9,27.4,0.84,999.9,-99,0.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T02:00:00+08:00,55.0,80,2.2,27.4,0.83,999.4,-99,0.0,7.1,85,2017-09-01T01:11:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T03:00:00+08:00,55.0,90,2.0,27.3,0.86,998.7,-99,0.5,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T04:00:00+08:00,55.0,84,1.8,26.6,0.9,998.5,-99,1.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T05:00:00+08:00,55.0,86,2.8,27.4,0.84,998.2,-99,1.0,9.9,83,2017-09-01T04:56:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T06:00:00+08:00,55.0,81,2.7,27.7,0.83,998.9,-99,1.0,8.2,87,2017-09-01T05:21:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T07:00:00+08:00,55.0,78,2.3,28.3,0.81,999.2,-99,1.0,8.8,83,2017-09-01T06:41:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T08:00:00+08:00,55.0,86,3.0,28.9,0.77,999.5,-99,1.0,8.8,71,2017-09-01T07:51:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T09:00:00+08:00,55.0,95,2.7,29.4,0.76,999.9,-99,1.0,8.8,63,2017-09-01T08:13:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T10:00:00+08:00,55.0,93,2.0,29.2,0.79,1000.4,-99,1.0,7.7,92,2017-09-01T09:09:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T11:00:00+08:00,55.0,83,2.9,29.5,0.77,1000.3,-99,1.0,8.2,73,2017-09-01T10:31:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T12:00:00+08:00,55.0,76,4.6,28.7,0.8,999.6,-99,1.0,11.0,58,2017-09-01T11:47:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T13:00:00+08:00,55.0,78,3.3,28.6,0.78,998.9,-99,1.0,9.9,93,2017-09-01T12:08:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T14:00:00+08:00,55.0,83,2.7,29.5,0.74,998.0,-99,1.0,9.3,82,2017-09-01T13:31:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T15:00:00+08:00,55.0,82,3.4,28.6,0.82,997.9,-99,1.0,11.0,90,2017-09-01T14:39:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T16:00:00+08:00,55.0,75,3.9,27.7,0.87,997.5,-99,1.0,10.4,68,2017-09-01T15:10:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T17:00:00+08:00,55.0,72,2.4,27.4,0.89,997.6,-99,1.0,9.9,92,2017-09-01T16:06:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T18:00:00+08:00,55.0,82,1.6,27.6,0.87,998.4,-99,1.0,7.7,83,2017-09-01T17:01:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T19:00:00+08:00,55.0,79,1.6,27.5,0.86,999.0,-99,1.0,7.1,55,2017-09-01T18:11:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T20:00:00+08:00,55.0,80,2.8,26.9,0.91,999.9,-99,1.0,7.7,51,2017-09-01T19:04:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T21:00:00+08:00,55.0,74,1.7,26.4,0.93,1000.5,-99,1.5,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-01T23:00:00+08:00,55.0,77,2.2,26.1,0.93,999.9,-99,2.0,7.7,85,2017-09-01T22:14:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-02T00:00:00+08:00,55.0,78,3.4,26.2,0.92,998.9,-99,2.0,-99,-99,-99,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-02T01:00:00+08:00,55.0,89,2.7,26.0,0.92,998.5,-99,0.0,9.9,100,2017-09-02T00:06:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-02T02:00:00+08:00,55.0,84,2.1,26.1,0.92,998.1,-99,0.0,9.3,75,2017-09-02T01:03:00+08:00,新北市,06,三峽區,057
24.940806,121.361500,三峽,C0AC60,2017-09-02T03:00:00+08:00,55.0,89,2.3,26.2,0.87,998.2,-99,0.0,7.7,98,2017-09-02T02:26:00+08:00,新北市,06,三峽區,057
